"iid","time","origin","airline","aircraft","flightPhase","impact","cond","aid"
307058,"9/8/2010","North Carolina","US AIRWAYS","A-321","inflight","0","1","43"
306124,"9/8/2010","Minnesota","UPS AIRLINES","B-757-200","inflight","0","1","26"
307056,"9/8/2010","North Carolina","US AIRWAYS","A-320","inflight","0","1","43"
307047,"9/8/2010","Maine","BUSINESS","BE-58  BARON","inflight","0","2","286"
307041,"9/8/2010","Illinois","AMERICAN EAGLE AIRLINES","EMB-145","inflight","0","1","12"
307046,"9/8/2010","New Jersey","EXPRESSJET (CONTINENTAL EXPRS)","EMB-145","inflight","0","1","23"
307051,"9/8/2010","Nebraska","SKYWEST AIRLINES","CL-RJ100/200","takeoff","0","2","95"
307059,"9/8/2010","North Carolina","US AIRWAYS","A-319","takeoff","0","1","43"
306107,"9/8/2010","North Carolina","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","80"
306105,"9/8/2010","New Jersey","BUSINESS","C-560","landing","0","1","73"
306106,"9/8/2010","Oklahoma","SOUTHWEST AIRLINES","B-737-300","takeoff","0","3","369"
306103,"9/8/2010","Nebraska","EXPRESSJET (CONTINENTAL EXPRS)","EMB-145","landing","0","3","204"
307072,"9/9/2010","South Carolina","BUSINESS","C-172","inflight","0","1","20"
307062,"9/9/2010","Florida","BUSINESS","CIRRUS SR 20/22","inflight","0","1","10"
307081,"9/9/2010","Texas","SOUTHWEST AIRLINES","B-737-300","inflight","0","2","59"
307071,"9/9/2010","Colorado","BUSINESS","DA-20 FALCON","takeoff","0","1","468"
306128,"9/9/2010","Nebraska","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","95"
307073,"9/9/2010","N/A","JETBLUE AIRWAYS","A-320","inflight","0","3","223"
307080,"9/9/2010","Tennessee","SOUTHWEST AIRLINES","B-737-300","takeoff","0","3","19"
307085,"9/9/2010","Connecticut","SOUTHWEST AIRLINES","B-737-700","inflight","0","2","135"
307065,"9/9/2010","Pennsylvania","AIR WISCONSIN AIRLINES","CL-RJ100/200","landing","0","1","52"
306126,"9/9/2010","Hawaii","ISLAND AIR","DHC8 DASH 8","takeoff","0","2","328"
307079,"9/9/2010","Missouri","SOUTHWEST AIRLINES","B-737-300","landing","0","3","16"
306125,"9/9/2010","Florida","AMERICAN AIRLINES","B-757-200","takeoff","0","2","119"
307069,"9/9/2010","Connecticut","DELTA AIR LINES","DC-9-50","inflight","0","1","135"
307075,"9/9/2010","Florida","MONARCH AIRLINES","A-330","inflight","1","2","10"
306129,"9/10/2010","Ohio","UPS AIRLINES","B-757-200","landing","0","2","34"
307097,"9/10/2010","Tennessee","EXPRESSJET (CONTINENTAL EXPRS)","EMB-145","inflight","0","1","265"
307098,"9/10/2010","Montana","GREAT LAKES AIRLINES","BE-1900","inflight","0","3","1051"
306784,"9/10/2010","Rhode Island","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","15"
306786,"9/10/2010","Maryland","SOUTHWEST AIRLINES","B-737-500","inflight","0","2","68"
306134,"9/10/2010","New Jersey","FEDEX EXPRESS","MD-11","inflight","0","1","23"
306785,"9/10/2010","Maryland","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","68"
306782,"9/10/2010","Texas","JETBLUE AIRWAYS","A-320","inflight","0","2","163"
307091,"9/10/2010","Florida","ALLEGIANT AIR","MD-82","takeoff","0","1","10"
306795,"9/10/2010","New York","US AIRWAYS","A-319","inflight","0","2","434"
306787,"9/10/2010","Colorado","SOUTHWEST AIRLINES","B-737-300","landing","0","1","61"
306783,"9/10/2010","Utah","SKYWEST AIRLINES","CL-RJ100/200","inflight","0","2","92"
306131,"9/10/2010","Mississippi","BUSINESS","CIRRUS SR 20/22","inflight","1","1","1052"
306779,"9/10/2010","California","BUSINESS","BE-76  DUCHESS","takeoff","0","1","529"
307092,"9/10/2010","Texas","AMERICAN AIRLINES","MD-83","takeoff","0","2","2"
306136,"9/11/2010","California","UNITED AIRLINES","A-320","inflight","0","1","185"
306804,"9/11/2010","New Jersey","BUSINESS","CL-601/604","landing","0","2","74"
307104,"9/11/2010","Alabama","SOUTHWEST AIRLINES","B-737-300","inflight","0","2","29"
306799,"9/11/2010","Ohio","AMERICAN EAGLE AIRLINES","EMB-145","inflight","0","1","94"
306138,"9/11/2010","California","SOUTHWEST AIRLINES","B-737-300","inflight","0","1","11"
306798,"9/11/2010","Indiana","AMERICAN EAGLE AIRLINES","EMB-145","inflight","0","1","152"
306141,"9/11/2010","Hawaii","HAWAIIAN AIR","B-717-200","takeoff","0","2","57"
306139,"9/11/2010","Idaho","SKYWEST AIRLINES","CL-RJ100/200","takeoff","0","1","336"
307101,"9/11/2010","Illinois","SHUTTLE AMERICA","EMB-170","inflight","0","2","12"
307115,"9/12/2010","Minnesota","DELTA AIR LINES","DC-9-30","landing","0","1","26"
306146,"9/12/2010","North Carolina","PSA AIRLINES","CL-RJ700","inflight","0","1","43"
307109,"9/12/2010","Louisiana","AMERICAN AIRLINES","B-737-800","inflight","0","2","124"
306144,"9/12/2010","Texas","SOUTHWEST AIRLINES","B-737-300","inflight","0","1","163"
307130,"9/12/2010","North Carolina","US AIRWAYS","B-737-400","inflight","0","1","43"
306145,"9/12/2010","Tennessee","SOUTHWEST AIRLINES","B-737-300","inflight","0","2","19"
307126,"9/12/2010","Florida","SOUTHWEST AIRLINES","B-737-700","inflight","0","2","58"
307117,"9/12/2010","California","HORIZON AIR","CL-RJ700","landing","0","1","148"
306143,"9/12/2010","California","US AIRWAYS","A-321","inflight","0","2","50"
306149,"9/12/2010","Georgia","AIRTRAN AIRWAYS","B-737-700","inflight","1","1","9"
307112,"9/12/2010","Texas","CITATIONAIR","C-560","inflight","0","2","564"
306957,"9/13/2010","Texas","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","128"
307137,"9/13/2010","Colorado","GREAT LAKES AIRLINES","EMB-120","inflight","0","1","61"
307131,"9/13/2010","Maryland","AIRTRAN AIRWAYS","B-717-200","inflight","0","1","68"
306155,"9/13/2010","New York","JETBLUE AIRWAYS","EMB-190","inflight","0","2","108"
306955,"9/13/2010","Colorado","SKYWEST AIRLINES","CL-RJ100/200","inflight","0","1","61"
306956,"9/13/2010","Texas","SOUTHWEST AIRLINES","B-737-700","inflight","0","2","128"
307139,"9/13/2010","Vermont","JETBLUE AIRWAYS","A-320","takeoff","0","2","165"
307136,"9/13/2010","Texas","EXPRESSJET (CONTINENTAL EXPRS)","EMB-145","landing","0","2","129"
306958,"9/13/2010","Utah","SOUTHWEST AIRLINES","B-737-300","landing","0","2","92"
306151,"9/13/2010","Ohio","BUSINESS","C-206 STATIO","inflight","1","1","415"
307145,"9/14/2010","Colorado","AMERICAN AIRLINES","MD-82","landing","0","1","100"
307151,"9/14/2010","Virginia","FEDEX EXPRESS","B-757-200","inflight","0","1","5"
307153,"9/14/2010","Texas","GOVERNMENT","T-38","takeoff","0","2","200"
307167,"9/14/2010","Tennessee","US AIRWAYS","B-737-300","inflight","0","1","19"
307155,"9/14/2010","Missouri","SKYWEST AIRLINES","CL-RJ700","takeoff","0","2","125"
307156,"9/14/2010","California","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","40"
307148,"9/14/2010","Kentucky","ASTAR AIR CARGO","DC-8-70","inflight","0","1","44"
307154,"9/14/2010","Vermont","PINNACLE","CL-RJ100/200","takeoff","0","1","165"
306166,"9/14/2010","Texas","AMERICAN AIRLINES","B-767-300","takeoff","0","2","2"
307150,"9/14/2010","Colorado","BUSINESS","DA-20 FALCON","inflight","0","1","27"
306161,"9/14/2010","Texas","SOUTHWEST AIRLINES","B-737-300","inflight","0","2","406"
307144,"9/14/2010","Louisiana","AMERICAN AIRLINES","MD-82","inflight","1","1","124"
307175,"9/15/2010","West Virginia","BUSINESS","C-172","takeoff","0","1","503"
307187,"9/15/2010","North Carolina","US AIRWAYS","B-737-400","inflight","0","2","43"
307185,"9/15/2010","Connecticut","UNITED AIRLINES","A-320","inflight","0","1","135"
307180,"9/15/2010","Illinois","PINNACLE","CL-RJ100/200","takeoff","0","1","87"
307177,"9/15/2010","Florida","JETBLUE AIRWAYS","A-320","inflight","1","2","58"
307182,"9/15/2010","Alabama","SOUTHWEST AIRLINES","B-737-700","inflight","1","2","29"
307173,"9/15/2010","Ohio","BUSINESS","CL-601/604","landing","0","1","602"
307205,"9/16/2010","Nebraska","SKYWEST AIRLINES","CL-RJ100/200","inflight","0","1","204"
307207,"9/16/2010","Illinois","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","138"
307213,"9/16/2010","Texas","SKYWEST AIRLINES","EMB-170","takeoff","0","2","182"
307208,"9/16/2010","Texas","SOUTHWEST AIRLINES","B-737-300","inflight","0","1","59"
307209,"9/16/2010","Nevada","SOUTHWEST AIRLINES","B-737-300","inflight","0","1","65"
307206,"9/16/2010","Texas","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","163"
307195,"9/16/2010","Ohio","DELTA AIR LINES","DC-9-50","landing","0","2","116"
307196,"9/16/2010","Utah","DELTA AIR LINES","MD-90-30","inflight","0","2","92"
306174,"9/16/2010","Texas","AMERICAN EAGLE AIRLINES","EMB-145","inflight","0","2","2"
307193,"9/16/2010","Utah","DELTA AIR LINES","B-737-800","inflight","0","1","92"
306177,"9/16/2010","Nebraska","AMERICAN AIRLINES","MD-82","inflight","0","3","95"
307241,"9/17/2010","Texas","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","59"
307218,"9/17/2010","Tennessee","AMERICAN AIRLINES","MD-83","inflight","0","1","19"
307242,"9/17/2010","Minnesota","SOUTHWEST AIRLINES","B-737-700","inflight","0","2","26"
307219,"9/17/2010","N/A","AMERICAN AIRLINES","B-757-200","inflight","0","2","508"
307243,"9/17/2010","Louisiana","SOUTHWEST AIRLINES","B-737","takeoff","0","1","124"
307237,"9/17/2010","Ohio","SOUTHWEST AIRLINES","B-737-700","inflight","0","2","34"
307239,"9/17/2010","Alabama","SOUTHWEST AIRLINES","B-737-700","inflight","0","2","29"
306181,"9/17/2010","Mississippi","ATLANTIC SOUTHEAST","CL-RJ100/200","landing","0","1","146"
307234,"9/17/2010","Michigan","SKYWEST AIRLINES","CL-RJ100/200","inflight","0","1","53"
306179,"9/17/2010","Washington","UNITED AIRLINES","A-320","inflight","0","3","153"
307249,"9/18/2010","Pennsylvania","AIR WISCONSIN AIRLINES","CL-RJ700","inflight","0","1","52"
307261,"9/18/2010","Colorado","SKYWEST AIRLINES","CL-RJ700","landing","0","1","1053"
306187,"9/18/2010","Alabama","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","29"
307262,"9/18/2010","Texas","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","59"
306805,"9/18/2010","DC","US AIRWAYS","A-319","inflight","0","1","113"
307259,"9/18/2010","Tennessee","PSA AIRLINES","CL-RJ100/200","takeoff","0","1","115"
306186,"9/18/2010","Alabama","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","29"
306185,"9/18/2010","New York","SOUTHWEST AIRLINES","B-737-300","inflight","0","1","109"
307253,"9/18/2010","California","FEDEX EXPRESS","MD-11","landing","0","1","107"
307260,"9/18/2010","Utah","SKYWEST AIRLINES","CL-RJ700","inflight","0","2","92"
307251,"9/18/2010","Illinois","AMERICAN AIRLINES","MD-82","inflight","0","2","12"
306189,"9/18/2010","Wisconsin","CONTINENTAL AIRLINES","B-757-300","inflight","1","2","379"
306190,"9/18/2010","Tennessee","AMERICAN EAGLE AIRLINES","EMB-145","inflight","1","1","265"
307256,"9/18/2010","New Hampshire","PRIVATELY OWNED","AA-5","inflight","1","2","55"
307272,"9/19/2010","Illinois","SOUTHWEST AIRLINES","B-737-300","inflight","0","2","138"
307274,"9/19/2010","Indiana","US AIRWAYS","A-320","inflight","0","2","46"
307267,"9/19/2010","Utah","SKYWEST AIRLINES","CL-RJ700","inflight","0","1","92"
306808,"9/19/2010","Nebraska","AMERICAN EAGLE AIRLINES","CL-RJ700","landing","0","3","95"
307270,"9/19/2010","California","SOUTHWEST AIRLINES","B-737-700","inflight","0","2","40"
306809,"9/19/2010","Oregon","PRIVATELY OWNED","MOONEY M20","inflight","0","3","346"
307271,"9/19/2010","California","SOUTHWEST AIRLINES","B-737-700","takeoff","0","1","107"
307269,"9/19/2010","Arizona","SOUTHWEST AIRLINES","B-737-700","inflight","0","2","18"
306812,"9/19/2010","California","PRIVATELY OWNED","C-172","inflight","0","1","72"
306193,"9/19/2010","Illinois","JETBLUE AIRWAYS","EMB-190","inflight","1","3","12"
307273,"9/19/2010","Pennsylvania","UNITED AIRLINES","A-320","inflight","0","2","121"
306273,"9/20/2010","British Columbia","US AIRWAYS","A-320","inflight","0","3","90"
306256,"9/20/2010","Nebraska","ATLANTIC SOUTHEAST","CL-RJ700","landing","0","3","95"
306267,"9/20/2010","Missouri","SOUTHWEST AIRLINES","B-737-300","inflight","0","1","125"
306201,"9/20/2010","New Jersey","JETBLUE AIRWAYS","EMB-190","inflight","0","1","23"
306200,"9/20/2010","California","UNITED AIRLINES","B-757-200","landing","0","1","35"
306259,"9/20/2010","Hawaii","ISLAND AIR","DHC8 DASH 8","landing","0","2","328"
306272,"9/20/2010","Massachusetts","US AIRWAYS","B-737-400","takeoff","0","2","60"
306248,"9/20/2010","Virginia","BUSINESS","C-206 STATIO","inflight","0","1","5"
306254,"9/20/2010","Maryland","AMERICAN AIRLINES","MD-83","inflight","0","1","68"
306253,"9/20/2010","N/A","AMERICAN AIRLINES","B-737-800","inflight","0","2","484"
306263,"9/20/2010","New York","PIEDMONT AIRLINES","DHC8 DASH 8","inflight","0","1","28"
306261,"9/20/2010","Ohio","GOVERNMENT","PA-28","landing","0","2","427"
306264,"9/20/2010","Indiana","SKYWEST AIRLINES","CL-RJ100/200","inflight","0","2","101"
306199,"9/20/2010","New York","XOJET","CHALLENGER 300","landing","0","1","199"
306271,"9/20/2010","Iowa","UNITED AIRLINES","A-319","landing","0","1","111"
306266,"9/20/2010","California","SOUTHWEST AIRLINES","B-737-300","landing","1","1","107"
306258,"9/20/2010","Utah","MESABA AIRLINES","CL-RJ900","inflight","1","1","92"
307279,"9/21/2010","Pennsylvania","COMMUTAIR","DHC8 DASH 8","inflight","0","1","133"
306204,"9/21/2010","New York","JETBLUE AIRWAYS","A-320","inflight","0","1","49"
307287,"9/21/2010","Florida","SOUTHWEST AIRLINES","B-737-300","inflight","0","1","31"
307288,"9/21/2010","Colorado","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","61"
307293,"9/21/2010","New York","US AIRWAYS","A-319","inflight","0","1","1"
307278,"9/21/2010","Nevada","AMERICAN AIRLINES","MD-82","inflight","0","1","289"
307276,"9/21/2010","DC","AIR CANADA JAZZ","CL-RJ100/200","takeoff","0","1","8"
306202,"9/21/2010","Nebraska","UNITED AIRLINES","A-319","inflight","0","3","95"
307283,"9/21/2010","Ohio","EXPRESSJET (CONTINENTAL EXPRS)","EMB-145","inflight","0","1","34"
307284,"9/21/2010","Iowa","EXPRESSJET (CONTINENTAL EXPRS)","EMB-145","inflight","1","2","111"
307301,"9/22/2010","Utah","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","92"
307295,"9/22/2010","Mississippi","ATLANTIC SOUTHEAST","CL-RJ100/200","landing","0","2","147"
306207,"9/22/2010","Florida","SPIRIT AIRLINES","A-319","takeoff","0","1","58"
306210,"9/22/2010","Utah","DELTA AIR LINES","B-737-800","landing","0","2","92"
306208,"9/22/2010","Washington","SOUTHWEST AIRLINES","B-737-700","inflight","0","2","4"
306206,"9/22/2010","Washington","AMERICAN AIRLINES","B-737-800","inflight","0","2","4"
307300,"9/22/2010","Kansas","BUSINESS","PA-31T CHEYENNE","takeoff","0","1","999"
307299,"9/22/2010","Florida","GULFSTREAM INTL AIRLINES","BE-1900","inflight","1","1","229"
307315,"9/23/2010","Indiana","PRIVATELY OWNED","MU2","inflight","0","1","591"
306976,"9/23/2010","Tennessee","SOUTHWEST AIRLINES","B-737-300","inflight","0","1","19"
307310,"9/23/2010","Colorado","ALLEGIANT AIR","MD-83","inflight","0","1","100"
306979,"9/23/2010","Texas","SOUTHWEST AIRLINES","B-737-300","inflight","0","2","183"
306978,"9/23/2010","Louisiana","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","124"
306965,"9/23/2010","Washington","BUSINESS","LEARJET-35","inflight","0","1","293"
306980,"9/23/2010","Pennsylvania","SOUTHWEST AIRLINES","B-737-300","inflight","0","1","52"
306977,"9/23/2010","California","SOUTHWEST AIRLINES","B-737-300","inflight","0","1","11"
306967,"9/23/2010","Florida","GULFSTREAM INTL AIRLINES","BE-1900","inflight","0","2","355"
306215,"9/23/2010","Nevada","BUSINESS","B-737-600","inflight","0","1","65"
307316,"9/23/2010","Texas","CONTINENTAL AIRLINES","B-737-800","takeoff","0","1","515"
306219,"9/23/2010","Alaska","ALASKA AIRLINES","B-737-400","inflight","0","3","742"
307314,"9/23/2010","New York","CHAUTAUQUA AIRLINES","EMB-145","inflight","0","2","108"
307309,"9/23/2010","New York","AIRTRAN AIRWAYS","B-737-700","inflight","0","2","1"
306216,"9/23/2010","Virginia","US AIRWAYS","B-737-300","inflight","0","1","5"
306966,"9/23/2010","Virginia","FEDEX EXPRESS","B-757-200","inflight","0","1","5"
306991,"9/24/2010","Oklahoma","SOUTHWEST AIRLINES","B-737-500","inflight","0","1","369"
306108,"9/24/2010","Texas","UPS AIRLINES","B-757-200","landing","0","3","524"
306986,"9/24/2010","Colorado","FRONTIER AIRLINES","A-319","inflight","0","1","61"
306990,"9/24/2010","Colorado","SHUTTLE AMERICA","EMB-170","inflight","0","1","61"
306983,"9/24/2010","Nebraska","DELTA AIR LINES","MD-90-30","takeoff","0","1","95"
306987,"9/24/2010","Hawaii","HAWAIIAN AIR","B-717-200","landing","0","2","232"
306992,"9/24/2010","Texas","SOUTHWEST AIRLINES","B-737-700","inflight","0","2","59"
306993,"9/24/2010","Illinois","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","138"
306995,"9/24/2010","Arizona","UNITED AIRLINES","A-320","landing","0","1","18"
306984,"9/24/2010","Wisconsin","DELTA AIR LINES","MD-90-30","inflight","0","1","97"
306109,"9/24/2010","California","UNITED AIRLINES","B-757-200","inflight","0","1","35"
306111,"9/24/2010","California","SINGAPORE AIRLINES","B-747-400","inflight","0","1","50"
306985,"9/24/2010","Minnesota","EXPRESSJET (CONTINENTAL EXPRS)","EMB-145","inflight","0","2","26"
306286,"9/25/2010","Missouri","EXPRESSJET (CONTINENTAL EXPRS)","EMB-145","inflight","0","1","125"
306288,"9/25/2010","Colorado","GREAT LAKES AIRLINES","BE-1900","inflight","0","1","61"
306287,"9/25/2010","Missouri","GREAT LAKES AIRLINES","BE-1900","inflight","0","2","16"
306282,"9/25/2010","Connecticut","AMERICAN AIRLINES","B-737-800","inflight","0","1","135"
306279,"9/25/2010","N/A","AMERICAN AIRLINES","B-767-300","inflight","0","1","139"
306294,"9/25/2010","Illinois","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","138"
306280,"9/25/2010","Texas","AMERICAN AIRLINES","MD-82","inflight","0","2","515"
306293,"9/25/2010","Ohio","SOUTHWEST AIRLINES","B-737-300","landing","0","2","34"
306283,"9/25/2010","Texas","AMERICAN EAGLE AIRLINES","EMB-145","inflight","0","3","2"
306285,"9/25/2010","Texas","CONTINENTAL AIRLINES","B-737-800","inflight","0","2","129"
306115,"9/25/2010","California","AMERICAN AIRLINES","B-767-200","inflight","0","1","50"
306281,"9/25/2010","N/A","AMERICAN AIRLINES","B-757-200","landing","0","1","237"
307330,"9/26/2010","California","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","35"
307331,"9/26/2010","California","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","107"
307001,"9/26/2010","Michigan","BUSINESS","BE-400 BJET","landing","0","3","234"
307323,"9/26/2010","Illinois","BUSINESS","C-421","takeoff","0","2","271"
306997,"9/26/2010","North Carolina","AIR WISCONSIN AIRLINES","CL-RJ100/200","inflight","0","3","341"
307333,"9/26/2010","Missouri","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","125"
307327,"9/26/2010","Utah","SKYWEST AIRLINES","CL-RJ100/200","inflight","0","1","92"
306120,"9/26/2010","Missouri","ATLANTIC SOUTHEAST","CL-RJ100/200","takeoff","0","2","16"
306117,"9/26/2010","Illinois","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","138"
307318,"9/26/2010","Minnesota","BUSINESS","C-172","inflight","1","1","575"
307325,"9/26/2010","West Virginia","PIEDMONT AIRLINES","DHC8 DASH 8","inflight","0","2","362"
306221,"9/27/2010","New York","BUSINESS","HAWKER 4000","landing","0","3","338"
306222,"9/27/2010","Missouri","REPUBLIC AIRLINES","EMB-170","inflight","0","1","125"
306313,"9/27/2010","Florida","SOUTHWEST AIRLINES","B-737-300","inflight","0","1","229"
306301,"9/27/2010","Alabama","AMERICAN AIRLINES","MD-82","takeoff","0","2","149"
306227,"9/27/2010","Florida","BUSINESS","C-172","inflight","0","1","663"
306314,"9/27/2010","Louisiana","SOUTHWEST AIRLINES","B-737-700","landing","0","2","124"
306316,"9/27/2010","Texas","BUSINESS","GULFAERO III","inflight","0","2","128"
306315,"9/27/2010","Texas","SOUTHWEST AIRLINES","B-737-300","inflight","0","1","59"
306312,"9/27/2010","Oklahoma","SOUTHWEST AIRLINES","B-737-700","inflight","0","1","279"
306224,"9/27/2010","Iowa","FLIGHT EXPRESS","C-210 CENTUR","inflight","0","1","111"
306320,"9/27/2010","Pennsylvania","US AIRWAYS","B-757-200","landing","0","2","52"
306309,"9/27/2010","New York","SHUTTLE AMERICA","EMB-170","inflight","0","3","1"
306122,"9/27/2010","California","US AIRWAYS","A-320","takeoff","0","2","107"
